,0
SHKBP1,0
GSTM1,0
PSMD4,0
USF1,0
SEC31B,0
SGSM2,0
MGST3,0
MEX3D,0
C10orf54,0
YIF1B,0
EPB41L1,0
LGMN,0
GPC4,0
USE1,0
SCN1B,0
SETDB1,0
SEMA3D,0
KCNJ5,0
ACTR5,0
SERPIND1,0
SOX3,0
SFR1,0
LENG1,-1
UGT1A10,-1
SEC13,-1
RFX5,-1
TBX15,-1
TUBB2B,-1
RNF20,-1
LONRF2,-1
RPL23,-1
SLC15A5,-1
UGT1A7,-1
UGT1A8,-1
MGAT3,-1
NF2,-1
A4GALT,-1
TMEM82,-1
BDKRB1,-1
ZNF185,-1
SLC1A1,-1
TPRKB,-1
TRMU,-1
PAXBP1,-1
SLC12A8,-1
SBSN,-1
NDNF,-1
UMPS,-1
TOR3A,-1
NANP,-1
TRIM6-TRIM34,-1
UGT2B28,-1
TRAPPC6A,-1
ADH5,-1
TRIQK,-1
TBCE,-1
SAP18,-1
TMEM57,-1
RPS6KA1,-1
TRIM69,-1
TRIM65,-1
ACOT1,-1
AK6,-1
PRKCDBP,-1
UGT1A9,-1
B3GALT4,-1
PRICKLE3,-1
AADAC,-1
TREM1,-1
MPDU1,-1
SELE,-1
TSKU,-1
SLC7A1,-1
PLEKHM3,-1
TRAF1,-1
ZBTB24,-1
UIMC1,-1
UNC79,-1
PNLIP,-1
SNAPC1,-1
SP3,-1
KCTD2,-1
NPY2R,-1
ZNF330,-1
TMEM186,-1
SELP,-1
UPK3BL,-1
STAC,-1
MAP4K5,-1
ACCS,-1
RIPK3,-1
TNF,-1
TMEM59,-1
XRN1,-1
INTS5,-1
LRTM2,-1
KIAA1328,-1
RFFL,-1
ILKAP,-1
RGR,-1
PIAS3,-1
RNPEPL1,-1
MDGA2,-1
SETD2,-1
TRAF3,-1
KIAA2026,-1
SLC36A4,-1
TMEM150C,-1
TRPV5,-1
PRICKLE2,-1
TAF1A,-1
SRL,-1
MORC2,-1
SH3D19,-1
TMEM19,-1
NPY5R,-1
SPEF2,-1
TNS4,-1
PHC3,-1
MEI4,-1
HTR2C,-1
ZNF384,-1
KCTD8,-1
TTC24,-1
SPACA1,-1
TPST1,-1
LARP6,-1
NIPAL4,-1
TXK,-1
GPAT2,-1
TMEM229B,-1
RPL13,-1
RPP25,-1
TTC1,-1
RPL9,-1
RPL39,-1
TTC5,-1
TXNDC5,-1
RPL36AL,-1
MIOS,-1
UBE2Q2,-1
MINPP1,-1
RPS12,-1
RUSC2,-1
METTL18,-1
RFT1,-1
UNC50,-1
MEMO1,-1
MBLAC1,-1
RAB26,-1
PTPRH,-1
RYR1,-1
RPP38,-1
MPV17L2,-1
SI,-1
RPS15,-1
NFYB,-1
TMEM81,-1
NFU1,-1
RPL21,-1
TMPPE,-1
SH3GL3,-1
RPLP0,-1
TOPBP1,-1
RPRML,-1
TOPORS,-1
RPS21,-1
NAF1,-1
SCAP,-1
MYB,-1
TPP2,-1
MUC13,-1
RRH,-1
MTMR1,-1
MTERF,-1
TRIM27,-1
SAE1,-1
PRR15,-1
MAP3K5,-1
GTPBP10,-1
HSCB,-1
SERPINA12,-1
HOXB5,-1
HARBI1,-1
OMA1,-1
ZDHHC24,-1
ZFAND6,-1
OGFR,-1
SH3TC2,-1
GTPBP1,-1
SCEL,-1
ZNF717,-1
ZNF408,-1
ZNF560,-1
ZNF208,-1
GTF2B,-1
ZNF768,-1
NUP205,-1
GPRIN2,-1
ZNF799,-1
IBTK,-1
PALB2,-1
INSIG2,-1
XRCC6BP1,-1
VAMP8,-1
MAN1A2,-1
MAB21L2,-1
M6PR,-1
SCRT1,-1
LYL1,-1
VPS4B,-1
LONP1,-1
SDCBP2,-1
LGR4,-1
LCMT2,-1
KLHL9,-1
KDM1A,-1
SEL1L,-1
JAG1,-1
ISG20L2,-1
WDR43,-1
WDR53,-1
INTS12,-1
NIPA2,-1
TMEM194A,-1
TMEM168,-1
TUT1,-1
WDR74,-1
UPK3A,-1
RGPD4,-1
RGPD2,-1
RGPD1,-1
SEC24B,-1
RAB10,-1
RAD50,-1
SEPHS1,-1
TTC17,-1
TRIM43,-1
SF3B2,-1
TRMT61A,-1
SIRT1,-1
RAB8A,-1
QTRTD1,-1
PUM2,-1
PSMD13,-1
TRIM54,-1
TRIM43B,-1
RGPD3,-1
RGPD5,-1
RWDD4,-1
RGPD6,-1
RNF128,-1
RIPK4,-1
RIOK2,-1
ZNF18,-1
RHOT1,-1
PTRH1,-1
PTRH2,-1
ZNF142,-1
ZNF133,-1
RHOA,-1
RPRM,-1
ZNF35,-1
RRAGA,-1
REEP6,-1
PUS7,-1
RRN3,-1
PYGL,-1
RASSF10,-1
RGPD8,-1
SMEK1,-1
TPCN2,-1
SLC6A5,-1
TLR6,-1
STON1,-1
PATZ1,-1
TAPT1,-1
PAQR7,-1
PAN3,-1
PAFAH1B2,-1
TBCD,-1
TBK1,-1
OGFOD3,-1
RNF138,-1
PRPF31,-1
SPTSSB,-1
NUDT16L1,-1
SMN2,-1
SMN1,-1
TMEM154,-1
NTF4,-1
TMEM167A,-1
NPLOC4,-1
TMEM167B,-1
RGS17,-1
SUCO,-1
SUMO2,-1
STXBP2,-1
TMEM51,-1
SOCS4,-1
SPTSSA,-1
TEP1,-1
RBBP7,-1
RBM38,-1
SRSF9,-1
PPM1G,-1
PPM1F,-1
PPM1A,-1
RCBTB2,-1
POLR2M,-1
ST13,-1
RCSD1,-1
TAF5L,-1
PKMYT1,-1
SUPT4H1,-1
RFWD3,-1
PIK3CA,-1
ZFYVE27,-1
NKX6-1,-1
TSTD2,-1
C10orf107,-1
FAM134B,-1
DIO3,-1
FAM192A,-1
SYCE1L,-1
ABCA4,-1
DHX33,-1
DGKA,-1
C11orf65,-1
SYP,-1
FLII,-1
ACBD6,-1
TBC1D22A,-1
ZFYVE19,-1
ZNF559-ZNF177,-1
ZNF846,-1
FREM2,-1
CSTF1,-1
GJB6,-1
CSTA,-1
ZNF253,-1
FAM105A,-1
EFHC1,-1
SIT1,-1
FAM32A,-1
SRXN1,-1
ATP6V1H,-1
C7orf55,-1
ATF2,-1
DAZ2,-1
ST3GAL1,-1
ARHGAP12,-1
STAC2,-1
DHRS1,-1
STARD5,-1
ACPP,-1
DNAJC12,-1
EBAG9,-1
ECEL1,-1
STMN3,-1
ERCC6,-1
STRA8,-1
EIF3H,-1
ALDH18A1,-1
EPHA5,-1
ZNF583,-1
GJD2,-1
ZNF48,-1
UTP14A,-1
TIAM1,-1
TICAM2,-1
WDR76,-1
TIGD2,-1
GSTO2,-1
GTF3C2,-1
UTP20,-1
TIMM9,-1
TK1,-1
TMBIM4,-1
ZNF521,-1
TMC1,-1
USP5,-1
UPF2,-1
C7,-1
GTF3C3,-1
C4BPB,-1
C4BPA,-1
BRF1,-1
TTC37,-1
CCT8L2,-1
CD40LG,-1
WWP1,-1
CD5,-1
GLB1,-1
COLQ,-1
ZNF507,-1
TEK,-1
TEX11,-1
CLRN3,-1
ZNF676,-1
ZNF235,-1
ZFP2,-1
TFF1,-1
CLGN,-1
ZNF3,-1
ZFP1,-1
ZDHHC15,-1
ZBTB6,-1
TGM3,-1
GSG1L,-1
XKR4,-1
CDH7,-1
BLOC1S3,-1
SRMS,-1
CACFD1,-1
EIF2S3,-1
FAM104A,-1
ATRAID,-1
FAIM,-1
EOGT,-1
ENO2,-1
SLC45A2,-1
BEND6,-1
LYN,-1
ELAC1,-1
EFTUD2,-1
DNAL4,-1
SLC5A8,-1
EFHC2,-1
SLC7A14,-1
EDEM3,-1
LPAR3,-1
E2F2,-1
DNTTIP2,-1
C2orf42,-1
DNM3,-1
ASXL1,-1
FAM169A,-1
FAM179B,-1
ARL15,-1
GP5,-1
C14orf28,-1
NEUROD1,-1
C6orf120,-1
GLO1,-1
GIT1,-1
NCOA6,-1
SLC12A3,-1
C4orf46,-1
MYPN,-1
ADRA2C,-1
MRPL53,-1
ALG6,-1
FOXA3,-1
ANKRD17,-1
SLC2A10,-1
MOSPD1,-1
SLC2A6,-1
MDM1,-1
DNM2,-1
SMAD3,-1
CTBP1,-1
CLCN6,-1
CPD,-1
CLU,-1
CLVS2,-1
COPB1,-1
H2AFY2,-1
CNDP2,-1
GUCY2C,-1
GTF2H2,-1
COPA,-1
CPNE4,-1
SMPDL3B,-1
SPNS3,-1
CHD8,-1
CEP164,-1
CSE1L,-1
CDC14A,-1
CCT8,-1
CCNJ,-1
CSGALNACT1,-1
CCAR1,-1
CPNE1,-1
CPSF2,-1
SOX7,-1
SOX21,-1
DIO2,-1
DHX15,-1
SNRPD1,-1
CDK11A,-1
DAD1,-1
DACH2,-1
PAN2,-1
CYTH2,-1
CERK,-1
CYSLTR2,-1
CTU1,-1
HOMEZ,-1
HIST1H4J,-1
SNX2,-1
SOAT2,-1
SOCS3,-1
CSPP1,-1
CSNK2B,-1
CRLF2,-1
IFNK,-1
DHX40,-1
UNC119,-1
SLC9A3,-1
PRDM1,-1
TFR2,-1
RASSF6,-1
RGS13,-1
RIPK1,-1
KAZN,-1
SCN1A,-1
SERPINB11,-1
KCNA6,-1
SIMC1,-1
KCNH2,-1
TYRP1,-1
KCNIP3,-1
GPR25,-1
KDELR2,-1
C1orf127,-1
SLC25A41,-1
TBC1D30,-1
FAM19A4,-1
SLC4A5,-1
ZFP62,-1
XPA,-1
SYNJ2,-1
SPIB,-1
STIP1,-1
SULT1C3,-1
TINAGL1,-1
PIK3CG,-1
IKBKAP,-1
DDX55,-1
KRT4,-1
GRM3,-1
LHX1,-1
LPXN,-1
LRRIQ4,-1
MANF,-1
TPRG1L,-1
GRM5,-1
MLANA,-1
TNFRSF11B,-1
HCST,-1
NKX2-3,-1
TMEM97,-1
FAM184B,-1
NTS,-1
TMEM71,-1
TMEM52B,-1
OLFM4,-1
OSR2,-1
HMGXB3,-1
TMEM44,-1
HTR1D,-1
PDE12,-1
IFFO1,-1
PHACTR3,-1
STX5,-1
STT3B,-1
TDP2,-1
SMAD6,-1
SHISA2,-1
SIKE1,-1
SHE,-1
SAP30,-1
MGAT5,-1
SFXN5,-1
SFXN2,-1
AFAP1,-1
AGPS,-1
AGXT,-1
SELK,-1
MVB12A,-1
MYADML2,-1
SDS,-1
SDC2,-1
NAPB,-1
SCO2,-1
ALDH3A2,-1
SBSPON,-1
NFKBIL1,-1
AMDHD1,-1
AMIGO2,-1
NLGN3,-1
RSPO3,-1
ANGPTL6,-1
SLC10A1,-1
SLC12A5,-1
STT3A,-1
C8orf58,-1
UBA7,-1
STK11IP,-1
STARD4,-1
TRIM39,-1
LHFPL4,-1
TMIE,-1
SPNS2,-1
TNFRSF12A,-1
SPATA1,-1
LRRC38,-1
LRRCC1,-1
SMIM7,-1
DFNB31,-1
XCR1,-1
SMIM1,-1
TMCO5A,-1
SLMAP,-1
SLC7A5,-1
SLC51B,-1
C11orf94,-1
SLC43A3,-1
SLC36A3,-1
SLC26A8,-1
SLC25A32,-1
SLC22A7,-1
KRT35,-1
TRIM11,-1
RPL19,-1
ALOX15,-1
ZNF579,-1
BNIPL,-1
ZNF23,-1
ARHGAP4,-1
APLF,-1
ZSCAN22,-1
APBA1,-1
C1orf158,-1
BHMT,-1
DMKN,-1
C14orf166,-1
ATF7IP2,-1
ABCA13,-1
GPR137,-1
DMP1,-1
ABL1,-1
AMPD1,-1
ACTA2,-1
ASCL3,-1
ZMPSTE24,-1
BACE2,-1
BANF2,-1
ZNF669,-1
BTLA,-1
ZNF775,-1
ZNF750,-1
DLG4,-1
ARHGEF1,-1
BPIFA2,-1
ARPC5,-1
CFH,-1
CTIF,-1
MEOX2,-1
TRIM35,-1
IPO11,-1
CYTH4,-1
HARS2,-1
GJB4,-1
GATA1,-1
EXTL2,-1
EVPL,-1
C1QTNF7,-1
UAP1L1,-1
UBE2G1,-1
C1QTNF5,-1
BUD31,-1
UCMA,-1
ATP6V1F,-1
DDN,-1
UNC93B1,-1
CSN3,-1
VAMP5,-1
CLIC3,-1
CCT2,-1
DGCR14,-1
ZNF175,-1
ZNF605,-1
CASP3,-1
URGCP,-1
EPHA2,-1
EXOSC8,-1
RPS16,-1
FAM3B,-1
UBQLN2,-1
UBA2,-1
TXNDC2,-1
GGT1,-1
TXLNA,-1
GNB4,-1
GNRHR,-1
FUT2,-1
HBS1L,-1
HES5,-1
GATSL2,-1
TSHZ3,-1
HSPA1A,-1
GCHFR,-1
HSPA1B,-1
HSPA5,-1
TRMT1L,-1
IGSF23,-1
JMY,-1
MFAP1,-1
TRIM68,-1
SH3RF2,-1
USHBP1,-1
AHSP,-1
EIF1AX,-1
AGO1,-1
CCER1,-1
ZDHHC6,-1
ADAMTS8,-1
ZBTB48,-1
CD72,-1
CD79B,-1
CDC42SE2,-1
ZADH2,-1
XPO1,-1
ACP5,-1
WFIKKN1,-1
CPLX4,-1
ABT1,-1
CXADR,-1
CXCR6,-1
USP8,-1
WDR73,-1
WDR45B,-1
WDR44,-1
F11,-1
DAPL1,-1
DMBT1,-1
USP48,-1
FAU,-1
RPL35,-1
RORC,-1
UNC13D,-1
LEFTY1,-1
EDNRB,-1
LHX2,-1
PTH,-1
TAOK2,-1
PAH,-1
EIF2AK4,-1
LGALS8,-1
LGALS2,-1
LEPROTL1,-1
EIF4G3,-1
LENG9,-1
ELK3,-1
NAP1L2,-1
MSH2,-1
EML3,-1
LDLRAP1,-1
TESC,-1
LCAT,-1
LARP7,-1
TGFB1,-1
EPCAM,-1
KLHL15,-1
KIRREL,-1
KIF2A,-1
ERP27,-1
KIF27,-1
ECT2,-1
LPCAT1,-1
EBP,-1
RNMTL1,-1
MMS19,-1
DDI2,-1
DDR1,-1
DDX47,-1
DERL2,-1
MKI67,-1
MIEF1,-1
MBLAC2,-1
MARVELD3,-1
DNAJC25,-1
MAPKAPK5,-1
DNMBP,-1
MAP9,-1
MAP4K3,-1
MAN2B2,-1
ACVR2A,-1
SPSB3,-1
DPY19L3,-1
DPYSL4,-1
ZP2,-1
TSPAN12,-1
TMEM14C,-1
ST6GALNAC6,-1
SUPT5H,-1
SLMO2,-1
TMA16,-1
HIST1H2BA,-1
TMBIM6,-1
ZNF318,-1
FNDC8,-1
TUBB3,-1
ZNF213,-1
ZNF182,-1
UBA1,-1
HGFAC,-1
FOXK1,-1
FUBP3,-1
HEG1,-1
ZCCHC4,-1
USP43,-1
HDC,-1
GAS1,-1
HDAC2,-1
HAUS7,-1
HAND2,-1
HAL,-1
GIMAP4,-1
GJA4,-1
GJA5,-1
UTP11L,-1
VKORC1,-1
YTHDC1,-1
GRM8,-1
GRAP,-1
FLT4,-1
ZNF341,-1
FOXD3,-1
FES,-1
KDM5C,-1
FGA,-1
DPPA2,-1
TMEM194B,-1
KCP,-1
COPZ2,-1
KCNK5,-1
JPH1,-1
JAM2,-1
RNF113A,-1
ILF2,-1
FAM135B,-1
CACNA1H,-1
BPIFB1,-1
FAM196A,-1
IGFALS,-1
C18orf32,-1
B4GALNT2,-1
HSD17B6,-1
HSD17B13,-1
ZNF575,-1
TTBK1,-1
TTC39C,-1
HMHA1,-1
HMGN1,-1
SLC27A4,-1
MUL1,-1
AP1S3,-1
PMVK,-1
PRR16,-1
PROCA1,-1
KRT19,-1
PRKAB1,-1
PRELID2,-1
PODXL2,-1
ATXN7L3B,-1
C16orf89,-1
B3GALT1,-1
PPFIA3,-1
BAIAP3,-1
PPP1R13B,-1
PQLC2,-1
SHISA7,-1
IRF2BP1,-1
PLA2G15,-1
HOXC4,-1
PIP5K1C,-1
BMP2,-1
PGM1,-1
PEX1,-1
PSD,-1
BTG1,-1
PTCHD1,-1
C8B,-1
PDIA5,-1
PRSS55,-1
PTRF,-1
PYCR2,-1
PHYHIP,-1
AP5Z1,-1
OTUD7A,-1
PAIP2,-1
RNF187,-1
APOM,-1
ARCN1,-1
RLF,-1
ARHGAP18,-1
ARHGAP31,-1
MYOD1,-1
ARHGEF26,-1
PDCD1,-1
RECQL4,-1
MYH3,-1
PFDN5,-1
RBMXL2,-1
ART4,-1
RBM12,-1
ARVCF,-1
GPR75-ASB3,-1
ASB3,-1
ASPDH,-1
RASGEF1B,-1
ATG3,-1
RABGGTA,-1
PWWP2B,-1
CACNG8,-1
CAMKMT,-1
CKAP5,-1
RPSA,-1
NCAM2,-1
COMMD7,-1
CALHM2,-1
NARS2,-1
NAIP,-1
CPN2,-1
CREB3L3,-1
CREG1,-1
CRP,-1
SCN10A,-1
SEPT9,-1
SERPINA9,-1
MYO18A,-1
SERTAD4,-1
MYL7,-1
CTPS2,-1
CWF19L1,-1
CYB5R1,-1
SH2D4B,-1
MYCT1,-1
MYCN,-1
CYP2U1,-1
CYP3A7,-1
MVD,-1
NFKBIB,-1
CEP250,-1
PCMTD1,-1
RPS29,-1
CASD1,-1
PARD6G,-1
CCDC127,-1
PAQR4,-1
PALD1,-1
P4HA2,-1
FAM134C,-1
CCM2L,-1
OTUD1,-1
OTC,-1
OS9,-1
DOK4,-1
OR2AG2,-1
CDH1,-1
OIT3,-1
OBP2B,-1
CETN2,-1
CPA2,-1
RPL10A,-1
CFHR1,-1
NRG4,-1
NR3C2,-1
NR1H4,-1
NPR3,-1
RPS14,-1
NKX2-4,-1
CHPF,-1
P2RY6,-1
TUBB1,-1
ALAS2,-1
ALKBH2,-1
HOXA9,-1
UBE2Z,-1
HIST1H3G,-1
HEPHL1,-1
ANGPTL7,-1
HAPLN3,-1
UNC119B,-1
USP29,-1
VAT1,-1
VIMP,-1
GPN1,-1
C2orf40,-1
GPATCH11,-1
VPS33B,-1
ARFIP1,-1
WSCD1,-1
TRPC6,-1
GOLGA7B,-1
ASB11,-1
GHDC,-1
ASPN,-1
XPOT,-1
GABRG3,-1
ZCCHC9,-1
AFAP1L2,-1
VHL,-1
TXNDC11,-1
ADAMTSL1,-1
C10orf11,-1
LCTL,-1
LCP2,-1
CCL17,-1
TEX30,-1
LARS2,-1
LAP3,-1
KPNA2,-1
CAPN6,-1
TLE1,-1
ACTA1,-1
TMEM88B,-1
TRA2B,-1
BEAN1,-1
TRADD,-1
ARHGAP25,-1
IRF2BP2,-1
TRAPPC12,-1
ADAMTS4,-1
TRIM66,-1
ADAMTSL3,-1
IL22RA2,-1
AIM1L,-1
ADCY7,-1
TRUB1,-1
FKBPL,-1
ZNF546,-1
FIG4,-1
CCDC117,-1
CCS,-1
C2CD4C,-1
SNAI1,-1
CD109,-1
ECD,-1
KIAA0196,-1
SMG6,-1
CEBPB,-1
CFDP1,-1
CBLL1,-1
CBX4,-1
DOCK9,-1
DOCK7,-1
CHMP2A,-1
SLC38A5,-1
CHMP7,-1
CHRDL1,-1
DIS3L,-1
SHC2,-1
CKS2,-1
CLPS,-1
DDX60,-1
SEC61B,-1
SCPEP1,-1
COL11A2,-1
SNCG,-1
BLVRA,-1
ZNF365,-1
SP140,-1
FBXO30,-1
BBS2,-1
ZNF569,-1
TREML1,-1
BICD1,-1
ZFYVE28,-1
ZKSCAN5,-1
BIRC3,-1
FAM219B,-1
FAM175B,-1
BNIP3,-1
TNFAIP8L2,-1
TMUB2,-1
BROX,-1
ZSCAN12,-1
TMEM212,-1
ACTL7A,-1
ADAT2,-1
ESF1,-1
TCEAL5,-1
PRR5-ARHGAP8,-1
TAF9,-1
ENPEP,-1
ARHGAP8,-1
ELMO2,-1
CD2,-1
CD244,-1
TEC,-1
ICAM5,-1
PLA2G4E,-1
PKHD1L1,-1
LIN9,-1
LIME1,-1
LILRA6,-1
KCNS3,-1
ITGAD,-1
PLS1,-1
IL2RB,-1
IL18BP,-1
VWA9,-1
WARS,-1
PHAX,-1
TEKT5,-1
PRPF8,-1
HPS6,-1
PTPRZ1,-1
RAB22A,-1
WDR60,-1
RAB28,-1
GPER1,-1
GPC2,-1
GNAT3,-1
OTOP1,-1
GINS3,-1
GFI1,-1
PM20D1,-1
PIK3R2,-1
TMEM61,-1
ZNF865,-1
NUDT4,-1
RANBP3L,-1
RANBP17,-1
UNKL,-1
NUPL2,-1
RAB1B,-1
OMG,-1
NSRP1,-1
PTPRM,-1
PTGER4,-1
NPY1R,-1
PTCHD4,-1
NOC2L,-1
PSMA4,-1
ORMDL1,-1
VANGL2,-1
PPP2R5B,-1
VASH1,-1
PPP1R8,-1
PPARGC1A,-1
POLR2A,-1
PCYT1B,-1
MESDC1,-1
PHEX,-1
PIGK,-1
WNT16,-1
RPL7,-1
GAL3ST4,-1
ERMARD,-1
ZNF286A,-1
ZNF296,-1
MFHAS1,-1
EMX2,-1
METTL4,-1
ZNF362,-1
STMN4,-1
ELMOD1,-1
ECSCR,-1
STXBP4,-1
CUL1,-1
CUBN,-1
SYT14,-1
TAP2,-1
LXN,-1
ZNF790,-1
CPNE7,-1
CPA1,-1
ZMYM3,-1
LPAR4,-1
ZMYND15,-1
LONRF1,-1
CLEC9A,-1
LIG4,-1
CHSY1,-1
EOMES,-1
EXO1,-1
FPGS,-1
MFSD8,-1
RPS4Y1,-1
FMO4,-1
NSA2,-1
WNT2,-1
NRIP2,-1
XAF1,-1
NOM1,-1
XKR9,-1
NOC3L,-1
NEB,-1
MYOF,-1
MYO9A,-1
SLC39A7,-1
SLC6A20,-1
ZBTB7C,-1
ZC3H12A,-1
ZDHHC19,-1
MAP7D3,-1
SLITRK2,-1
MRPS34,-1
MRPL32,-1
ZNF239,-1
SMURF1,-1
MRC2,-1
SOGA3,-1
CXXC5,-1
DBH,-1
DEK,-1
POM121,-1
OSMR,-1
TIFAB,-1
P4HTM,-1
IRX4,-1
IGSF8,-1
PDGFRB,-1
PEA15,-1
ALOX15B,-1
PLAU,-1
ANKRD63,-1
IFI44L,-1
HYAL3,-1
PPM1M,-1
CYP2R1,-1
PPP2R5A,-1
APOA1,-1
POM121C,-1
PRKCA,-1
APOL2,-1
LOC102724788,-1
PRODH,-1
HBG1,-1
NMD3,-1
PRSS12,-1
PSMB8,-1
GLOD5,-1
TIGIT,-1
NUP155,-1
ISYNA1,-1
NUDT9,-1
KIAA0408,-1
MYD88,-1
C14orf159,-1
MYL3,-1
C11orf54,-1
C12orf65,-1
C1orf106,-1
C18orf21,-1
NBEAL1,-1
KCTD17,-1
ABHD8,-1
NEU2,-1
NFKBIA,-1
KCTD15,-1
C9orf16,-1
KCNV2,-1
NKAPL,-1
NKD2,-1
NODAL,-1
ZNF180,-1
TRIM10,-1
LOC102723475,-1
ADRA1A,-1
ITGB3BP,-1
NUCB2,-1
AVEN,-1
HACE1,-1
FXYD2,-1
EPB41L2,-1
DUSP15,-1
ZMYM1,-1
ZBTB14,-1
UBA3,-1
SMPDL3A,-1
TTC36,-1
SNF8,-1
SNX33,-1
SULT1C2,-1
SNAPIN,-1
COMMD1,-1
SPHK1,-1
CSF2,-1
COX7A2L,-1
STAT6,-1
STEAP2,-1
STK32A,-1
RNF146,-1
SULT1E1,-1
SUPT3H,-1
RAB6A,-1
PRKRIR,-1
POLR3G,-1
CNPY1,-1
CRTC1,-1
C17orf75,-1
SFRP4,-1
FMO3,-1
SFRP2,-1
BOC,-1
CACNA1D,-1
FIGF,-1
FBXO5,-1
CAPN1,-1
EFHD2,-1
RDM1,-1
RECK,-1
EEF1B2,-1
DQX1,-1
RND1,-1
FAM163B,-1
RNF111,-1
RPA1,-1
DGKE,-1
DFNA5,-1
S1PR2,-1
CXCL6,-1
SAP130,-1
EVA1C,-1
CST7,-1
SCUBE2,-1
SEMA3B,-1
EPN3,-1
EPB42,-1
ABL2,-1
MERTK,-1
LAMA5,-1
DOK1,-1
REEP2,-1
DPEP1,-1
EDN3,-1
RBM44,-1
CIC,-1
CHRNA5,-1
EIF2S2,-1
RAPGEF2,-1
PTPN1,-1
PRPH,-1
HPD,-1
EMC2,-1
ENHO,-1
IFT52,-1
PRDX4,-1
FABP4,-1
KRT15,-1
LGR6,-1
FAM26E,-1
FAM50A,-1
FAM58A,-1
PLEKHJ1,-1
CDKL4,-1
CDK10,-1
CDC16,-1
RELT,-1
GPR149,-1
MMP1,-1
KIAA1755,-1
CWF19L2,-1
CPED1,-1
CRABP1,-1
CRNKL1,-1
RPS15A,-1
CRISP2,-1
EBF2,-1
RPL4,-1
COMMD3,-1
CYFIP1,-1
CYP26A1,-1
CYP4F8,-1
FAM111A,-1
C16orf70,-1
FAM159B,-1
CNN3,-1
RHD,-1
RHCE,-1
FAM64A,-1
CMIP,-1
GALNT3,-1
DDX46,-1
CLIC1,-1
DGAT1,-1
C17orf58,-1
MLLT4,-1
MPG,-1
ADGB,-1
MFSD4,-1
MEDAG,-1
MDK,-1
LRRC71,-1
INPP5K,-1
KCNE4,-1
LRRC61,-1
KCNN4,-1
APIP,-1
LRRC17,-1
ANKLE2,-1
ANKEF1,-1
LETM2,-1
LIMS2,-1
ALS2CR12,-1
ALKBH3,-1
TYR,-1
UPK1A,-1
VPREB1,-1
XYLB,-1
ZBTB42,-1
LTA4H,-1
ALG11,-1
APOL3,-1
MAP3K4,-1
MATN3,-1
IFIT1B,-1
THEMIS,-1
PCDHB12,-1
IER3,-1
PCBP3,-1
PAX8,-1
MS4A15,-1
FLRT2,-1
FNDC4,-1
FOXC1,-1
CCDC138,-1
CAV2,-1
PRRT4,-1
RAB19,-1
C1GALT1C1,-1
NUDT11,-1
H6PD,-1
BEND7,-1
SLFN12L,-1
BBS7,-1
HCFC2,-1
C3orf43,-1
NEFH,-1
B4GALT7,-1
SNX21,-1
TACR2,-1
HECA,-1
ATG4C,-1
MPHOSPH10,-1
RNASEH2A,-1
POU5F1B,-1
PTPDC1,-1
ADAMTS18,-1
LOC151657,-1
LOC101928162,-1
CCDC13,-1
ZC3H13,-1
LOC101060553,-1
C4orf3,-1
DRC3,-1
ATF7IP,-1
IGHV3-75,-1
STK10,-1
LOC101930400///AKR1C2,-1
ZDHHC18,-1
BPGM,-1
LOC729970,-1
HOXA7,-1
GALNT2,-1
PSMD6-AS2,-1
C1orf27,-1
LOC101927338///KCNQ1OT1,-1
LINC00628,-1
CELP,-1
TAOK1,-1
A2ML1,-1
DDX27///SS18,-1
KCNK15,-1
SPRR1B,-1
RPL7AP10,-1
ZNF460,-1
NAA25,-1
ZNF746,-1
OR10D1P,-1
SCNN1A,-1
GABPB1-AS1,-1
GH1///CSHL1///CSH2///CSH1,-1
OAZ2,-1
LOC284080,-1
IL27RA,-1
SRRM5,-1
TCF25,-1
EME2,-1
PIK3R4,-1
TTC6,-1
ABCC13,-1
PRRC2B,-1
HNMT,-1
LOC105369748,-1
CABP4,-1
DARS,-1
PLPP6,-1
FAM186B,-1
LINC01224,-1
C20orf27,-1
CRIP3,-1
MIOX,-1
DISC1,-1
LOC100287704,-1
KIAA0101,-1
RGSL1,-1
FAM187B,-1
LOC101927151,-1
LOC283745,-1
XRCC2,-1
MST1,-1
GRIN1,-1
LOC100507330,-1
AKT2,-1
LOC102724197///LOC100132705///GGT2///GGT8P///GGTLC1///GGTLC2///GGT3P///GGT1,-1
SARDH,-1
TMPRSS15,-1
BRI3,-1
NUMBL,-1
LOC105376292,-1
RGS3,-1
SLIT3,-1
ATXN1L,-1
STX7,-1
SPDEF,-1
SMCO3,-1
LOC100652777///PLA2G10,-1
HK3,-1
DAZ4///DAZ2///DAZ3///DAZ1,-1
KCNE5,-1
NEK11,-1
GTSF1,-1
LOC339685,-1
SHPK,-1
LOC284023,-1
NBEAL1///RPL12,-1
NRF1,-1
CASC2,-1
SCLY,-1
BIK,-1
SCN11A,-1
CTDSPL2,-1
ABHD6,-1
CYB561D2,-1
BORCS6,-1
LOC105378997,-1
DCTN2,-1
IGHM///IGHG1,-1
GATB,-1
LOC101927606,-1
CENPB,-1
MGC20647,-1
C10orf25,-1
LOC101928668,-1
CHERP,-1
USP51,-1
LINC00880,-1
POMK,-1
TTTY7B///TTTY7,-1
YBX2,-1
TEX26-AS1,-1
KIR2DS4,-1
SMAD1,-1
